,player,all_nba,all_star,draft_yr,pk,team,college,yrs,games,minutes_played,pts,trb,ast,fg_percentage,tp_percentage,ft_percentage,minutes_per_game,points_per_game,trb_per_game,assists_per_game,win_share,ws_per_game,bpm,vorp,attend_college
3534,Bernard King,4,4,1977,7,NJN,University of Tennessee,14,874,29417,19655,5060,2863,0.518,0.172,0.73,33.7,22.5,5.8,3.3,75.4,0.12300000000000001,1.7,27.5,1
3535,Bob Elmore,0,0,1977,67,NJN,Wichita State University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3536,Gerald Cunningham,0,0,1977,89,NJN,Kentucky State University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3537,Mark Crow,0,0,1977,111,NJN,Duke University,1,15,154,84,27,8,0.43799999999999994,0.0,0.7,10.3,5.6,1.8,0.5,0.2,0.051,-4.4,-0.1,1
3538,Scott Conant,0,0,1977,132,NJN,Newberry College,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3539,Alex Len,0,0,2013,5,PHO,University of Maryland,3,189,3701,1221,1147,133,0.451,0.2,0.7140000000000001,19.6,6.5,6.1,0.7,4.9,0.064,-2.8,-0.7,1
3540,Nemanja Nedovic,0,0,2013,30,PHO,0,1,24,142,26,15,13,0.205,0.16699999999999998,0.875,5.9,1.1,0.6,0.5,-0.4,-0.132,-10.6,-0.3,0
3541,Alex Oriakhi,0,0,2013,57,PHO,University of Missouri,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3542,T.J. Warren,0,0,2014,14,PHO,North Carolina State University,2,87,1684,760,232,69,0.51,0.363,0.711,19.4,8.7,2.7,0.8,3.3,0.095,-1.5,0.2,1
3543,Tyler Ennis,0,0,2014,18,PHO,Syracuse University,2,79,1065,327,110,168,0.41100000000000003,0.305,0.732,13.5,4.1,1.4,2.1,0.1,0.003,-5.5,-0.9,1
3544,Bogdan Bogdanovic,0,0,2014,27,PHO,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3545,Alec Brown,0,0,2014,50,PHO,University of Wisconsin-Green Bay,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3546,Devin Booker,0,0,2015,13,PHO,University of Kentucky,1,76,2108,1048,187,200,0.423,0.34299999999999997,0.84,27.7,13.8,2.5,2.6,1.9,0.043,-3.1,-0.6,1
3547,Andrew Harrison,0,0,2015,44,PHO,University of Kentucky,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3548,Glen Rice,0,0,2013,35,PHI,Georgia Institute of Technology,2,16,152,43,24,9,0.26899999999999996,0.25,0.6920000000000001,9.5,2.7,1.5,0.6,-0.2,-0.065,-7.3,-0.2,1
3549,Michael Carter-Williams,0,0,2013,11,PHI,Syracuse University,3,190,6212,2756,1066,1164,0.41200000000000003,0.255,0.69,32.7,14.5,5.6,6.1,3.3,0.025,-0.5,2.3,1
3550,Pierre Jackson,0,0,2013,42,PHI,Baylor University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3551,Joel Embiid,0,0,2014,3,PHI,University of Kansas,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3552,Elfrid Payton,0,0,2014,10,PHI,University of Louisiana at Lafayette,2,155,4634,1509,610,1001,0.43,0.306,0.569,29.9,9.7,3.9,6.5,4.5,0.047,-1.0,1.2,1
3553,K.J. McDaniels,0,0,2014,32,PHI,Clemson University,2,99,1587,576,242,82,0.397,0.28600000000000003,0.7609999999999999,16.0,5.8,2.4,0.8,0.8,0.024,-3.0,-0.4,1
3554,Jerami Grant,0,0,2014,39,PHI,Syracuse University,2,142,3443,1160,559,214,0.39399999999999996,0.278,0.633,24.2,8.2,3.9,1.5,2.7,0.037000000000000005,-2.1,-0.1,1
3555,Russ Smith,0,0,2014,47,PHI,University of Louisville,2,27,131,53,15,19,0.319,0.188,0.769,4.9,2.0,0.6,0.7,-0.2,-0.068,-6.4,-0.1,1
3556,Vasilije Micic,0,0,2014,52,PHI,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3557,Nemanja Dangubic,0,0,2014,54,PHI,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3558,Jahlil Okafor,0,0,2015,3,PHI,Duke University,1,53,1591,928,373,65,0.508,0.16699999999999998,0.6859999999999999,30.0,17.5,7.0,1.2,1.2,0.037000000000000005,-4.1,-0.8,1
3559,Willy Hernangomez,0,0,2015,35,PHI,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3560,Richaun Holmes,0,0,2015,37,PHI,Bowling Green State University,1,51,702,287,135,33,0.514,0.182,0.6890000000000001,13.8,5.6,2.6,0.6,1.5,0.10300000000000001,-0.9,0.2,1
3561,Arturas Gudaitis,0,0,2015,47,PHI,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3562,J.P. Tokoto,0,0,2015,58,PHI,University of North Carolina,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3563,Luka Mitrovic,0,0,2015,60,PHI,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3564,Kevin Durant,6,7,2007,2,OKC,University of Texas at Austin,9,641,24208,17566,4518,2363,0.483,0.38,0.882,37.8,27.4,7.0,3.7,107.9,0.214,4.8,41.7,1
3565,Carl Landry,0,0,2007,31,OKC,Purdue University,9,513,11524,5541,2533,355,0.535,0.3,0.785,22.5,10.8,4.9,0.7,35.9,0.149,-1.1,2.6,1
3566,Glen Davis,0,0,2007,35,OKC,Louisiana State University,8,514,10865,4111,2236,457,0.447,0.182,0.7,21.1,8.0,4.4,0.9,18.6,0.08199999999999999,-2.3,-0.8,1
3567,Russell Westbrook,5,5,2008,4,OKC,"University of California, Los Angeles",8,587,19984,12598,3285,4453,0.435,0.302,0.818,34.0,21.5,5.6,7.6,67.0,0.161,5.2,36.1,1
3568,Serge Ibaka,0,0,2008,24,OKC,0,7,524,15099,6054,3875,309,0.523,0.355,0.745,28.8,11.6,7.4,0.6,47.6,0.151,0.9,11.1,0
3569,Walter Sharpe,0,0,2008,32,OKC,University of Alabama at Birmingham,1,8,20,8,3,0,0.364,0.0,0.0,2.5,1.0,0.4,0.0,-0.1,-0.131,-16.5,-0.1,1
3570,Trent Plaisted,0,0,2008,46,OKC,Brigham Young University Hawaii,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3571,DeVon Hardin,0,0,2008,50,OKC,University of California,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3572,Sasha Kaun,0,0,2008,56,OKC,University of Kansas,1,25,95,23,26,3,0.529,0.0,0.455,3.8,0.9,1.0,0.1,0.2,0.096,-0.8,0.0,1
3573,James Harden,3,4,2009,3,OKC,Arizona State University,7,534,17741,11262,2434,2620,0.44299999999999995,0.368,0.855,33.2,21.1,4.6,4.9,76.3,0.20600000000000002,5.3,32.6,1
3574,Rodrigue Beaubois,0,0,2009,25,OKC,0,4,182,2896,1286,338,374,0.439,0.325,0.81,15.9,7.1,1.9,2.1,4.8,0.079,-0.1,1.4,0
3575,Eric Bledsoe,0,0,2010,18,OKC,University of Kentucky,6,352,9133,4090,1263,1506,0.447,0.33299999999999996,0.7809999999999999,25.9,11.6,3.6,4.3,17.9,0.094,1.6,8.3,1
3576,Craig Brackins,0,0,2010,21,OKC,Iowa State University,2,17,121,30,19,9,0.265,0.214,0.5,7.1,1.8,1.1,0.5,-0.2,-0.08900000000000001,-9.1,-0.2,1
3577,Quincy Pondexter,0,0,2010,26,OKC,University of Washington,5,279,5042,1466,567,230,0.424,0.365,0.732,18.1,5.3,2.0,0.8,9.1,0.087,-1.0,1.2,1
3578,Magnum Rolle,0,0,2010,51,OKC,Louisiana Tech University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3579,Reggie Jackson,0,0,2011,24,OKC,Boston College,5,351,8463,4167,1112,1478,0.433,0.314,0.8590000000000001,24.1,11.9,3.2,4.2,19.4,0.11,0.4,5.2,1
3580,Perry Jones,0,0,2012,28,OKC,Baylor University,3,143,1675,488,252,54,0.42,0.293,0.66,11.7,3.4,1.8,0.4,1.7,0.048,-4.6,-1.1,1
3581,Steven Adams,0,0,2013,12,OKC,University of Pittsburgh,3,231,4982,1438,1388,171,0.565,0.0,0.551,21.6,6.2,6.0,0.7,13.5,0.13,1.0,3.8,1
3582,Archie Goodwin,0,0,2013,29,OKC,University of Kentucky,3,150,2182,930,303,182,0.419,0.22699999999999998,0.6890000000000001,14.5,6.2,2.0,1.2,0.4,0.01,-4.5,-1.4,1
3583,Alex Abrines,0,0,2013,32,OKC,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3584,Mitch McGary,0,0,2014,21,OKC,University of Michigan,2,52,557,227,183,17,0.527,0.0,0.58,10.7,4.4,3.5,0.3,1.3,0.10800000000000001,-3.1,-0.2,1
3585,Josh Huestis,0,0,2014,29,OKC,Stanford University,1,5,55,14,10,0,0.41700000000000004,0.667,0.0,11.0,2.8,2.0,0.0,0.0,0.01,-7.4,-0.1,1
3586,Cameron Payne,0,0,2015,14,OKC,Murray State University,1,57,698,283,85,108,0.41,0.324,0.792,12.2,5.0,1.5,1.9,1.4,0.09300000000000001,-1.3,0.1,1
3587,Dakari Johnson,0,0,2015,48,OKC,University of Kentucky,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3588,Blue Edwards,0,0,1989,21,UTA,East Carolina University,10,704,18409,7585,2376,1409,0.475,0.335,0.779,26.1,10.8,3.4,2.0,24.2,0.063,-0.8,5.7,1
3589,Junie Lewis,0,0,1989,48,UTA,University of South Alabama,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3590,Walter Palmer,0,0,1990,33,UTA,Dartmouth College,2,48,209,100,65,11,0.41200000000000003,0.0,0.667,4.4,2.1,1.4,0.2,-0.1,-0.013000000000000001,-7.6,-0.3,1
3591,Eric Murdock,0,0,1991,21,UTA,Providence College,9,508,11882,5118,1261,2467,0.43799999999999994,0.34299999999999997,0.7859999999999999,23.4,10.1,2.5,4.9,25.6,0.10300000000000001,1.1,9.4,1
3592,Isaac Austin,0,0,1991,48,UTA,Arizona State University,9,432,8350,3285,2030,538,0.446,0.17600000000000002,0.67,19.3,7.6,4.7,1.2,9.2,0.053,-2.5,-1.0,1
3593,Luther Wright,0,0,1993,18,UTA,Seton Hall University,1,15,92,19,10,0,0.348,0.0,0.75,6.1,1.3,0.7,0.0,-0.1,-0.064,-10.1,-0.2,1
3594,Bryon Russell,0,0,1993,45,UTA,"California State University, Long Beach",13,841,19805,6663,2914,1085,0.431,0.369,0.75,23.5,7.9,3.5,1.3,47.4,0.115,1.7,18.5,1
3595,Jamie Watson,0,0,1994,47,UTA,University of South Carolina,4,102,1248,323,149,117,0.46799999999999997,0.316,0.6940000000000001,12.2,3.2,1.5,1.1,1.2,0.045,-1.0,0.3,1
3596,Greg Ostertag,0,0,1995,28,UTA,University of Kansas,11,756,14753,3512,4145,443,0.486,0.1,0.569,19.5,4.6,5.5,0.6,33.8,0.11,0.7,10.0,1
3597,Martin Muursepp,0,0,1996,25,UTA,0,2,83,951,389,181,50,0.425,0.32299999999999995,0.693,11.5,4.7,2.2,0.6,2.0,0.1,-1.2,0.2,0
3598,Shandon Anderson,0,0,1996,54,UTA,University of Georgia,10,719,15946,5327,2252,1007,0.457,0.316,0.7390000000000001,22.2,7.4,3.1,1.4,23.6,0.071,-0.8,4.9,1
3599,Jacque Vaughn,0,0,1997,27,UTA,University of Kansas,12,776,12658,3463,1028,1919,0.429,0.35200000000000004,0.779,16.3,4.5,1.3,2.5,15.4,0.057999999999999996,-4.2,-7.1,1
3600,Nate Erdmann,0,0,1997,56,UTA,University of Oklahoma,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3601,Nazr Mohammed,0,0,1998,29,UTA,University of Kentucky,18,1005,15891,5827,4708,375,0.486,0.0,0.64,15.8,5.8,4.7,0.4,34.3,0.10400000000000001,-2.5,-2.0,1
3602,Torraye Braggs,0,0,1998,57,UTA,Xavier University,2,22,178,46,51,7,0.475,0.0,0.667,8.1,2.1,2.3,0.3,0.3,0.071,-4.1,-0.1,1
3603,Quincy Lewis,0,0,1999,19,UTA,University of Minnesota,4,159,1853,567,210,96,0.397,0.33299999999999996,0.71,11.7,3.6,1.3,0.6,0.8,0.02,-4.0,-0.9,1
3604,Andrei Kirilenko,0,0,1999,24,UTA,0,13,797,23916,9431,4352,2169,0.474,0.31,0.754,30.0,11.8,5.5,2.7,75.4,0.151,5.0,42.4,0
3605,Scott Padgett,0,0,1999,28,UTA,University of Kentucky,8,448,5613,1874,1227,325,0.41,0.373,0.736,12.5,4.2,2.7,0.7,13.2,0.113,-0.1,2.7,1
3606,Eddie Lucas,0,0,1999,58,UTA,Virginia Polytechnic Institute and State University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3607,Donnell Harvey,0,0,2000,22,NYK,University of Florida,5,205,3318,1150,827,161,0.46,0.1,0.659,16.2,5.6,4.0,0.8,4.7,0.069,-2.7,-0.6,1
3608,Lavor Postell,0,0,2000,39,NYK,St. John's University,3,61,446,195,45,13,0.335,0.25,0.795,7.3,3.2,0.7,0.2,-0.2,-0.025,-8.6,-0.7,1
3609,Michael Wright,0,0,2001,38,NYK,University of Arizona,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3610,Eric Chenowith,0,0,2001,42,NYK,University of Kansas,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3611,Nene Hilario,0,0,2002,7,NYK,0,14,804,22735,9809,5247,1583,0.544,0.10300000000000001,0.665,28.3,12.2,6.5,2.0,65.2,0.138,2.1,23.4,0
3612,Milos Vujanic,0,0,2002,35,NYK,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3613,Mike Sweetney,0,0,2003,9,NYK,Georgetown University,4,233,3610,1516,1045,145,0.485,0.0,0.6890000000000001,15.5,6.5,4.5,0.6,7.8,0.10300000000000001,-2.1,-0.1,1
3614,Maciej Lampe,0,0,2003,30,NYK,0,3,64,632,215,142,22,0.40700000000000003,0.25,0.6759999999999999,9.9,3.4,2.2,0.3,-0.2,-0.013999999999999999,-8.7,-1.1,0
3615,Slavko Vranes,0,0,2003,39,NYK,0,1,1,3,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-0.371,-21.4,0.0,0
3616,Alonzo Bradley,0,0,1977,29,IND,Texas Southern University,3,99,1139,440,151,74,0.418,1.0,0.703,11.5,4.4,1.5,0.7,-0.2,-0.006999999999999999,-5.6,-1.0,1
3617,Stan Mayhew,0,0,1977,51,IND,Weber State University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3618,George Pendleton,0,0,1977,73,IND,Georgia State University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3619,Marvin Jackson,0,0,1977,95,IND,Prairie View A&M University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3620,Tom Scheffler,0,0,1977,117,IND,Purdue University,1,39,268,52,76,11,0.41200000000000003,0.0,0.5,6.9,1.3,1.9,0.3,0.2,0.037000000000000005,-4.6,-0.2,1
3621,Rick Robey,0,0,1978,3,IND,University of Kentucky,8,493,8824,3723,2301,611,0.501,0.125,0.65,17.9,7.6,4.7,1.2,15.8,0.086,-1.5,1.1,1
3622,Wayne Radford,0,0,1978,27,IND,Indiana University,1,52,649,202,68,57,0.474,0.0,0.8,12.5,3.9,1.3,1.1,0.7,0.049,-2.9,-0.2,1
3623,Ricky Lee,0,0,1978,71,IND,Oregon State University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3624,James Sparrow,0,0,1978,92,IND,North Carolina Agricultural and Technical State University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3625,Sherman Dillard,0,0,1978,115,IND,James Madison University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3626,Ollie Matson,0,0,1978,135,IND,Pepperdine University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3627,Dudley Bradley,0,0,1979,13,IND,University of North Carolina,9,600,10192,3131,1098,1147,0.44,0.293,0.73,17.0,5.2,1.8,1.9,16.5,0.078,0.6,6.7,1
3628,Tony Zeno,0,0,1979,32,IND,Arizona State University,1,8,59,14,14,1,0.28600000000000003,0.0,1.0,7.4,1.8,1.8,0.1,-0.2,-0.16,-12.1,-0.2,1
3629,Don Newman,0,0,1979,74,IND,University of Idaho,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3630,Billy Reid,0,0,1979,98,IND,University of San Francisco,1,59,597,190,60,71,0.45399999999999996,0.0,0.564,10.1,3.2,1.0,1.2,-0.6,-0.05,-5.0,-0.5,1
3631,Greg Guye,0,0,1979,117,IND,Stetson University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3632,Dirk Ewing,0,0,1979,136,IND,Stetson University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3633,Brian Magid,0,0,1979,157,IND,George Washington University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3634,Don Collins,0,0,1980,18,ATL,Washington State University,6,303,6134,2983,837,546,0.485,0.069,0.7490000000000001,20.2,9.8,2.8,1.8,10.5,0.08199999999999999,0.4,3.7,1
3635,Craig Shelton,0,0,1980,28,ATL,Georgetown University,2,59,607,240,141,27,0.45299999999999996,0.0,0.6,10.3,4.1,2.4,0.5,0.0,-0.001,-5.4,-0.5,1
3636,Mike Doyle,0,0,1980,110,ATL,University of South Carolina,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3637,Mike Zagardo,0,0,1980,133,ATL,George Washington University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3638,Charles Hightower,0,0,1980,156,ATL,Dillard University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3639,Stanley Lamb,0,0,1980,195,ATL,Franciscan University of Steubenville,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3640,Al Wood,0,0,1981,4,ATL,University of North Carolina,6,417,9939,4902,1262,742,0.465,0.21100000000000002,0.789,23.8,11.8,3.0,1.8,15.4,0.07400000000000001,-1.8,0.5,1
3641,Clyde Bradshaw,0,0,1981,38,ATL,DePaul University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3642,Rudy Macklin,0,0,1981,52,ATL,Louisiana State University,3,160,2752,1030,464,121,0.449,0.0,0.7759999999999999,17.2,6.4,2.9,0.8,3.2,0.055999999999999994,-2.8,-0.6,1
3643,Kevin Figaro,0,0,1981,75,ATL,University of Louisiana at Lafayette,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3644,Steve Krafscisin,0,0,1981,98,ATL,University of Iowa,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3645,Darryl Warwick,0,0,1981,121,ATL,Hampton University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3646,Kevin Vesey,0,0,1981,144,ATL,Iona College,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3647,Gilbert Salinas,0,0,1981,167,ATL,University of Notre Dame,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3648,Howard Thompkins,0,0,1981,189,ATL,Wagner College,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3649,Mike Frazier,0,0,1981,209,ATL,Georgetown University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3650,Keith Edmonson,0,0,1982,10,ATL,Purdue University,2,87,931,522,127,56,0.44799999999999995,0.0,0.7190000000000001,10.7,6.0,1.5,0.6,0.4,0.022000000000000002,-4.6,-0.6,1
3651,Joe Kopicki,0,0,1982,56,ATL,University of Detroit Mercy,3,118,1187,432,314,84,0.493,0.273,0.812,10.1,3.7,2.7,0.7,3.5,0.142,-0.7,0.4,1
3652,Mark Hall,0,0,1982,102,ATL,University of Minnesota,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3653,Jay Bruchak,0,0,1982,126,ATL,Mount St. Mary's University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3654,Horace Wyatt,0,0,1982,148,ATL,Clemson University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3655,James Ratiff,0,0,1982,172,ATL,Howard University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3656,Pierre Bland,0,0,1982,194,ATL,Elizabeth City State University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3657,Ronnie McAdoo,0,0,1982,216,ATL,Old Dominion University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3658,Charles Jones,0,0,1983,104,ATL,University of Oklahoma,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3659,Doc Rivers,0,0,1983,31,ATL,Marquette University,13,864,23567,9377,2625,4889,0.444,0.32799999999999996,0.784,27.3,10.9,3.0,5.7,68.2,0.139,3.1,30.3,1
3660,John Pinone,0,0,1983,58,ATL,Villanova University,1,7,65,20,10,3,0.5379999999999999,0.0,0.6,9.3,2.9,1.4,0.4,0.1,0.04,-4.9,0.0,1
3661,Harry Kelley,0,0,1983,81,ATL,Texas Southern University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3662,Tom Bethea,0,0,1983,127,ATL,University of Richmond,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3663,Lex Drum,0,0,1983,150,ATL,University of Alabama at Birmingham,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3664,George Thomas,0,0,1983,173,ATL,Georgia Institute of Technology,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3665,Wil Kotchery,0,0,1983,195,ATL,Rutgers University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3666,Ronnie Carr,0,0,1983,216,ATL,Western Carolina University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3667,Kevin Willis,1,1,1984,11,ATL,Michigan State University,21,1424,38362,17253,11901,1328,0.48700000000000004,0.21100000000000002,0.713,26.9,12.1,8.4,0.9,81.8,0.102,-1.8,2.0,1
3668,Terry Martin,0,0,1984,104,ATL,University of Louisiana at Monroe,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3669,Fred Brown,0,0,1984,195,ATL,Georgetown University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3670,Bobby Parks,0,0,1984,58,ATL,University of Memphis,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3671,Dickie Beal,0,0,1984,81,ATL,University of Kentucky,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3672,Jim Master,0,0,1984,127,ATL,University of Kentucky,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3673,Vince Martello,0,0,1984,150,ATL,Florida State University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3674,Robert Brown,0,0,1984,173,ATL,Long Island University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3675,Doug Mills,0,0,1984,217,ATL,Hofstra University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3676,Jon Koncak,0,0,1985,5,ATL,Southern Methodist University,11,784,16409,3520,3856,785,0.47,0.226,0.597,20.9,4.5,4.9,1.0,29.2,0.085,-0.1,8.0,1
3677,Lorenzo Charles,0,0,1985,41,ATL,North Carolina State University,1,36,273,122,39,8,0.557,0.0,0.667,7.6,3.4,1.1,0.2,0.5,0.086,-3.6,-0.1,1
3678,Sedric Toney,0,0,1985,59,ATL,University of Dayton,5,112,1410,409,98,235,0.365,0.341,0.7809999999999999,12.6,3.7,0.9,2.1,0.0,0.0,-6.1,-1.5,1
3679,Arvydas Sabonis,0,0,1985,77,ATL,0,7,470,11375,5629,3436,964,0.5,0.32799999999999996,0.7859999999999999,24.2,12.0,7.3,2.1,47.3,0.2,3.8,16.6,0
3680,John Battle,0,0,1985,84,ATL,Rutgers University,10,612,10910,5338,824,1257,0.46399999999999997,0.273,0.7929999999999999,17.8,8.7,1.3,2.1,17.9,0.079,-3.2,-3.3,1
